# Title: Template of General Matrix class
# Covariance Matrix (row col value)
0	0	0.000000e+00
0	1	0.000000e+00
0	2	0.000000e+00
0	3	0.000000e+00
0	4	0.000000e+00
0	5	0.000000e+00
0	6	0.000000e+00
1	0	0.000000e+00
1	1	1.000000e+00
1	2	9.343137e-01
1	3	7.704928e-01
1	4	6.778360e-01
1	5	6.099118e-01
1	6	0.000000e+00
2	0	0.000000e+00
2	1	9.343137e-01
2	2	1.000000e+00
2	3	8.990274e-01
2	4	8.105937e-01
2	5	7.519623e-01
2	6	0.000000e+00
3	0	0.000000e+00
3	1	7.704928e-01
3	2	8.990274e-01
3	3	1.000000e+00
3	4	9.500839e-01
3	5	9.073493e-01
3	6	0.000000e+00
4	0	0.000000e+00
4	1	6.778360e-01
4	2	8.105937e-01
4	3	9.500839e-01
4	4	1.000000e+00
4	5	9.538956e-01
4	6	0.000000e+00
5	0	0.000000e+00
5	1	6.099118e-01
5	2	7.519623e-01
5	3	9.073493e-01
5	4	9.538956e-01
5	5	1.000000e+00
5	6	0.000000e+00
6	0	0.000000e+00
6	1	0.000000e+00
6	2	0.000000e+00
6	3	0.000000e+00
6	4	0.000000e+00
6	5	0.000000e+00
6	6	0.000000e+00
